circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,promoter_strength,promoter_type,promoter_leakiness,promoter_noise_sensitivity,promoter_copy_number_effect,rbs_efficiency,rbs_strength_class,rbs_temperature_sensitivity,reporter_signal_strength,reporter_gene_type,reporter_pH_sensitivity,reporter_maturation_time,terminator_efficiency,terminator_stability,terminator_type,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_pH_actual,env_temperature_actual,env_total_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,sim_duration,sim_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,robustness_score,performance_class,noise_tolerance
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,5922.841225338541,75.40310996744002,78.54903103991462,0.5,-34863.50123824534,78.78787878787878,5922.941225338542,0.1,300.0,numerical_ode,881,3.9347064349434406,0.8853000657100144,0.01117492572544742,0.04944941922771493,-1369247.1204615177,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,6508.786237089195,84.686432703424,76.85748506945949,0.5,-43750.62227496011,78.78787878787878,6508.886237089196,0.1,300.0,numerical_ode,882,4.331643220251814,0.8828245899781164,0.011026191786491018,0.049949359855496304,-1681281.3991386541,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,4444.038480186779,49.57469677560031,89.64328113397656,0.5,-15828.43277812423,75.75757575757575,4444.13848018678,0.1,300.0,numerical_ode,883,3.276305778646943,0.8610485214925698,0.01187199262646267,0.05078571773092158,-709456.3247198199,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,6051.608492111519,72.53191366355794,83.43373539242513,0.5,-34057.679377893444,78.78787878787878,6051.708492111519,0.1,300.0,numerical_ode,884,4.260531808584688,0.877947672613761,0.011468272291245769,0.05089991239982809,-1420779.7046476079,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,4576.9249646743765,39.568022847742135,115.67231909176753,0.5,-12179.755973510402,72.72727272727272,4577.024964674377,0.1,300.0,numerical_ode,885,3.719200197622603,0.8407073555848333,0.013346305776807083,0.049404433726590646,-704430.3097138784,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,6102.682019264689,75.85942484808596,80.44724872994695,0.5,-36172.72150375755,78.78787878787878,6102.78201926469,0.1,300.0,numerical_ode,886,4.200291820237426,0.8795056526472146,0.011246670667582932,0.05065610353125126,-1454997.9620259423,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,3447.890528053642,29.523977682923054,116.7827236926796,0.5,-6058.488395059299,72.72727272727272,3447.990528053642,0.1,300.0,numerical_ode,887,2.756430806878747,0.8443772011191865,0.013405019435404201,0.0486021878883775,-353763.38811775803,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,3642.0863938013326,17.558539743375757,207.42535808966508,0.5,-2477.596928071992,63.63636363636363,3642.1863938013325,0.1,300.0,numerical_ode,888,3.9108879822445877,0.817135184152547,0.016197136052117932,0.053273848199816336,-256958.21500359356,high,low
pBAD,RBS1,CFP,T2,toggle_switch,high_copy_plasmid,0.9,inducible,0.02,0.4,1.1,0.9,strong,0.3,0.75,fluorescent_protein,0.35,50,0.9,0.8,medium,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,5215.792671011942,43.90303063644194,118.802565458489,0.5,-15914.80608467825,72.72727272727272,5215.892671011942,0.1,300.0,numerical_ode,889,4.132132687752015,0.8657884163458305,0.013487550522314718,0.04913136779224941,-945359.8958170734,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,7.882026172983832,38.20047162510167,0.2610621728901149,668.0674630361246,5.832937283707739,114.53362697763549,0.5,1.0,72.72727272727272,668.1174630361246,0.05,300.0,numerical_ode,890,0.5409193114415197,0.8714142130920067,0.013291570177142054,0.051200471625101676,57.266813488817746,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,1080.7668182026327,13.952629374576187,77.45972384043644,0.5,-384.46836054254726,78.78787878787878,1080.8168182026327,0.05,300.0,numerical_ode,891,0.7181358339985473,0.8853000657100144,0.01117492572544742,0.04944941922771493,-14890.40651650553,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,1164.669064756428,15.272830878001365,76.25757621882599,0.5,-552.69927065706,78.78787878787878,1164.719064756428,0.05,300.0,numerical_ode,892,0.7749915811754288,0.8828245899781164,0.011026191786491018,0.049949359855496304,-21073.75337911014,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,841.0635732514556,9.412820956686446,89.35297687288971,0.5,1.0,75.75757575757575,841.1135732514556,0.05,300.0,numerical_ode,893,0.6209351093634538,0.8610485214925698,0.01187199262646267,0.05078571773092158,44.676488436444856,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,1076.9334338984995,12.971773117756952,83.02129740646592,0.5,-288.0361645625921,78.78787878787878,1076.9834338984995,0.05,300.0,numerical_ode,894,0.7585829145467443,0.877947672613761,0.011468272291245769,0.05089991239982809,-11956.568040984359,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,824.2425363236457,7.2208644702451,114.14734893863313,0.5,1.0,72.72727272727272,824.2925363236457,0.05,300.0,numerical_ode,895,0.6703683889085842,0.8407073555848333,0.013346305776807083,0.049404433726590646,57.073674469316565,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,1090.206961936018,13.46382071768308,80.97307479029074,0.5,-339.86533151846766,78.78787878787878,1090.256961936018,0.05,300.0,numerical_ode,896,0.7502688797370577,0.8795056526472146,0.011246670667582932,0.05065610353125126,-13759.970453835918,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,686.6208827703897,5.925466969389192,115.87624845728705,0.5,1.0,72.72727272727272,686.6708827703897,0.05,300.0,numerical_ode,897,0.5488550164383604,0.8443772011191865,0.013405019435404201,0.0486021878883775,57.938124228643524,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,651.2707912043766,2.9643185973969026,219.70337189001407,0.5,1.0,63.63636363636363,651.3207912043765,0.05,300.0,numerical_ode,898,0.6984909911548604,0.817135184152547,0.016197136052117932,0.053273848199816336,109.85168594500703,high,low
pTac,RBS1,YFP,T3,feedforward,low_copy_plasmid,0.8,inducible,0.05,0.3,1.2,0.9,strong,0.3,0.85,fluorescent_protein,0.25,40,0.98,0.95,very_strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,926.7914206870618,7.50524207500296,123.48587979245109,0.5,1.0,72.72727272727272,926.8414206870617,0.05,300.0,numerical_ode,899,0.7346420919023706,0.8657884163458305,0.013487550522314718,0.04913136779224941,61.74293989622554,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,7.5292157037903,37.720282975061004,0.1566373037340689,467.56267072487384,4.960938719925601,94.24883013509303,0.5,1.0,75.75757575757575,467.6426707248738,0.08,300.0,numerical_ode,900,0.43470165807009176,0.6876234612148276,0.011974942106285231,0.050720282975061,47.124415067546515,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,606.4676928424415,7.619832387284839,79.59068677868163,0.5,1.0,78.78787878787878,606.5476928424415,0.08,300.0,numerical_ode,901,0.517640349239233,0.6893274540455215,0.01117492572544742,0.04944941922771493,39.795343389340815,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,673.0824881932309,9.031100709690884,74.52939678448887,0.5,1.0,78.78787878787878,673.162488193231,0.08,300.0,numerical_ode,902,0.575706801109577,0.6867109121314016,0.011026191786491018,0.049949359855496304,37.26469839224443,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,446.01898517149795,4.982215579811429,89.52221717960651,0.5,1.0,75.75757575757575,446.09898517149793,0.08,300.0,numerical_ode,903,0.4224104897180935,0.6707617876803209,0.01187199262646267,0.05078571773092158,44.76110858980326,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,627.9829574029118,7.5580477610030705,83.08798478928489,0.5,1.0,78.78787878787878,628.0629574029118,0.08,300.0,numerical_ode,904,0.5676377687619085,0.6840838689349212,0.011468272291245769,0.05089991239982809,41.543992394642444,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,471.6946035090046,3.948919004726162,119.44904490177414,0.5,1.0,72.72727272727272,471.7746035090046,0.08,300.0,numerical_ode,905,0.4924518936838016,0.6546651538698625,0.013346305776807083,0.049404433726590646,59.72452245088707,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,633.17913534203,8.005001873073164,79.09793718748364,0.5,1.0,78.78787878787878,633.25913534203,0.08,300.0,numerical_ode,906,0.5587075341460888,0.6849611279473073,0.011246670667582932,0.05065610353125126,39.54896859374182,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,337.47325576011,2.844480331413555,118.64144463688515,0.5,1.0,72.72727272727272,337.55325576011,0.08,300.0,numerical_ode,907,0.3454655302113642,0.6585893437270656,0.013405019435404201,0.0486021878883775,59.32072231844258,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,379.5888019418094,1.830267291840328,207.39528244540395,0.39005345836806565,1.0,63.63636363636363,379.66880194180936,0.08,300.0,numerical_ode,908,0.5202434747658449,0.6397943537396579,0.016197136052117932,0.053273848199816336,126.50003527835236,high,low
pLac,RBS2,BFP,T1,with_repressor,low_copy_plasmid,0.6,inducible,0.08,0.2,1.0,0.7,medium,0.2,0.7,fluorescent_protein,0.4,30,0.95,0.9,strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,541.8786327318295,4.554349536021676,118.980466572878,0.5,1.0,72.72727272727272,541.9586327318295,0.08,300.0,numerical_ode,909,0.5509357530870141,0.6745669776988878,0.013487550522314718,0.04913136779224941,59.490233286439,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,7.5292157037903,37.720282975061004,0.1566373037340689,4903.112997723401,53.509462372911806,91.63076548131258,0.5,-19199.862943612305,75.75757575757575,4903.1629977234015,0.05,300.0,numerical_ode,910,3.987297117541444,0.7852877104482994,0.011974942106285231,0.050720282975061,-879649.0693297414,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,6009.532526651734,76.29838982639517,78.76355635191605,0.5,-35858.00971137224,78.78787878787878,6009.582526651734,0.05,300.0,numerical_ode,911,4.48834896249092,0.7873680981828443,0.01117492572544742,0.04944941922771493,-1412152.1842846102,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,6470.070068713072,84.28401120786499,76.7650943042601,0.5,-43256.048174995834,78.78787878787878,6470.120068713072,0.05,300.0,numerical_ode,912,4.84369738234643,0.7847727199383765,0.011026191786491018,0.049949359855496304,-1660277.3086915866,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,4682.506017001819,52.24671548184035,89.62297388109192,0.5,-17803.84494980532,75.75757575757575,4682.556017001819,0.05,300.0,numerical_ode,913,3.880844433521586,0.7659806818775161,0.01187199262646267,0.05078571773092158,-797816.7654597062,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,5991.744038699799,71.61811916623587,83.66240426940152,0.5,-33227.999837116884,78.78787878787878,5991.794038699799,0.05,300.0,numerical_ode,914,4.741143215917151,0.7811040335689282,0.011468272291245769,0.05089991239982809,-1389967.1777182403,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,4584.691187575493,39.43265530730504,116.26635720689504,0.5,-12144.567187291364,72.72727272727272,4584.741187575493,0.05,300.0,numerical_ode,915,4.189802430678651,0.7477420872331808,0.013346305776807083,0.049404433726590646,-706002.2933603772,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,6059.467883741575,75.41495318889721,80.34836100161719,0.5,-35674.18271681231,78.78787878787878,6059.517883741575,0.05,300.0,numerical_ode,916,4.6891804983566105,0.7822977600035727,0.011246670667582932,0.05065610353125126,-1433181.0556840443,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.845262851900178,-1.3978121116224984,0.23375042667591547,0.06251492890105413,0.2025771524137035,0.21547208573831175,7.845262851900178,35.6021878883775,0.28322644279856873,3819.1099272238043,32.752153438378606,116.6063762619228,0.5,-7820.367755600785,72.72727272727272,3819.1599272238045,0.05,300.0,numerical_ode,917,3.4303438527397527,0.7516155238970094,0.013405019435404201,0.0486021878883775,-455952.372508097,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.045602358309909885,3.2738481998163316,0.08292485845217826,0.16209647652180262,0.15744339238887495,0.29552065216818807,7.04560235830991,40.27384819981633,0.17849542630376447,3625.3913771536245,17.73075901668466,204.46904578321366,0.5,-2522.432437014709,63.63636363636363,3625.4413771536247,0.05,300.0,numerical_ode,918,4.365568694717877,0.7287679665222064,0.016197136052117932,0.053273848199816336,-257879.6767245119,high,low
pT7,RBS5,YFP,T1,simple,high_copy_plasmid,1.0,synthetic,0.01,0.6,1.3,0.8,medium_strong,0.25,0.85,fluorescent_protein,0.25,40,0.95,0.9,strong,0.0005542773561054866,-0.8686322077505965,0.11472238690812266,0.10843167501362408,-0.02854529888452372,0.13189170220422372,7.000554277356105,36.13136779224941,0.07850142685694322,5156.630312386164,43.36256646273342,118.91893707024622,0.5,-15483.45793686563,72.72727272727272,5156.680312386165,0.05,300.0,numerical_ode,919,4.591513074389815,0.7702616961086225,0.013487550522314718,0.04913136779224941,-920638.180011964,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,0.26460785189514957,0.3601414875305009,0.0670904012941305,0.03453115195011839,0.03798355589573335,0.029684801414024804,7.26460785189515,37.3601414875305,0.07831865186703445,533.4810729837533,6.778429017350029,78.70276012602007,0.5,1.0,78.78787878787878,533.4910729837533,0.01,300.0,numerical_ode,920,0.39729147975390217,0.7926331644956114,0.010987471053142616,0.050360141487530506,39.35138006301003,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,7.243651804549486,36.449419227714934,0.0832008160856355,534.149929148735,6.977123058753271,76.55733239198182,0.5,1.0,78.78787878787878,534.159929148735,0.01,300.0,numerical_ode,921,0.39871102505926354,0.7873680981828443,0.01117492572544742,0.04944941922771493,38.27866619599091,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,-0.06251367711082059,-0.05064014450369652,0.00483124310561056,0.013738277532237173,-0.04503020621257563,0.07514262358462735,6.937486322889179,36.949359855496304,0.03438667366604017,581.4331056279868,7.454436708374105,77.99826175662893,0.5,1.0,78.78787878787878,581.4431056279868,0.01,300.0,numerical_ode,922,0.43454854321818004,0.7847727199383765,0.011026191786491018,0.049949359855496304,38.99913087831447,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,0.5365885420290956,0.7857177309215809,0.3091949793594266,0.016104065123986835,-0.02760252723976102,0.1549911323982932,7.5365885420290954,37.78571773092158,0.1871755032071202,408.66602678592665,4.646272813517947,87.95566751847774,0.5,1.0,75.75757575757575,408.67602678592664,0.01,300.0,numerical_ode,923,0.3384532884408185,0.7659806818775161,0.01187199262646267,0.05078571773092158,43.97783375923887,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,0.015168512142881865,0.8999123998280921,0.05844278790776679,0.03499997794331016,0.08709753638870318,0.07682727323795661,7.015168512142882,37.89991239982809,0.06042122126723797,538.8987297367678,6.415924248690025,83.9939358459224,0.5,1.0,78.78787878787878,538.9087297367678,0.01,300.0,numerical_ode,924,0.4263780351455062,0.7811040335689282,0.011468272291245769,0.05089991239982809,41.9969679229612,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,0.13236824606551242,-0.5955662734093576,0.3805882236006082,0.04225375750658284,-0.024185598710046496,0.2501230626675426,7.1323682460655125,36.40443372659064,0.14817925264853807,410.1712542702463,3.4861846045636464,117.65620608079819,0.5,1.0,72.72727272727272,410.1812542702463,0.01,300.0,numerical_ode,925,0.37450111926166946,0.7477420872331808,0.013346305776807083,0.049404433726590646,58.82810304039909,high,low
pBAD,RBS5,GFP,T3,feedforward,genomic_integration,0.9,inducible,0.02,0.4,1.1,0.8,medium_strong,0.25,0.8,fluorescent_protein,0.3,45,0.98,0.95,very_strong,-0.04676755102312749,0.6561035312512536,0.11914040688031009,0.02451490401924011,-0.030747246913192815,0.0756372587198131,6.953232448976872,37.656103531251254,0.060402953446801494,543.8455261996155,6.864725394395593,79.22320194244253,0.5,1.0,78.78787878787878,543.8555261996155,0.01,300.0,numerical_ode,926,0.4210277134379187,0.7822977600035727,0.011246670667582932,0.05065610353125126,39.611600971221264,high,low
