circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,959.2273330745279,7.453820157263879,128.6893583204773,1.0,0.0,81.38138138138139,1015.0048239753613,55.777490900833385,0.0,0.0,0.0,0.0,1025157.6757889142,81.38138138138139,233.33333333333334,0.010002762128546703,278.270788489947,463.0,0.4591332896213636,692.1710330520237,317.7987633857933,-0.8186667680445822,-0.6523193613810458,19.697371425727006,300.0,enhanced_biomarker_detection,40202,9592.27333074528,4796.13666537264,0.01124149585517708,0.04523935491857234,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4347767307906319,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,13.911,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,78.13895137262503,0.0,0.0,0.0,0.013057058173132274,0.5,Low
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,959.4901120642944,9.704865132886555,98.86691869760271,1.0,0.0,81.08108108108108,1015.1668739028736,55.67676183857919,0.0,0.0,0.0,0.0,1032064.9388934919,81.08108108108108,230.93093093093094,0.016645603225460485,13.43525240550828,453.0,0.4576157973793606,689.4770199955078,315.51557627998966,-0.8242506824322104,-0.62137631537203,19.555858022785127,300.0,enhanced_biomarker_detection,40203,9594.901120642944,4797.450560321472,0.010783372659174447,0.050048634275230146,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4676763889919834,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,13.911,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,84.79135723723886,0.0,0.0,0.0,0.013057058173132274,0.5,Low
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,0.027348308735700145,0.008087358976130289,0.2121738764808535,0.40130988973753645,0.0,0.0,0.0,0.06189294586129686,0.22748039653202273,7.882026172983832,38.20047162510167,0.22152924712709096,0.2610621728901149,0.15638212938725668,1224.4290361384637,5.401841339497688,226.66882627328744,1.0,0.0,74.77477477477477,1305.6968716044782,81.26783546601455,0.0,0.0,0.0,0.0,1315049.5935384694,74.77477477477477,217.71771771771773,0.007163011673987039,6.641550359659301,277.0,0.43986638571837333,915.4205997026266,402.6627506033402,-0.9304112739914671,-0.43350283705360004,24.95729584797193,300.0,enhanced_biomarker_detection,40300,12244.290361384637,6122.145180692319,0.01230207679667456,0.051200471625101676,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4568910948586472,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,27.822,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,97.47335948450761,0.0,0.0,0.0,0.12611883874760918,1.0,At Threshold
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,2050.6047248330974,12.938535052315343,158.4881686019116,1.0,0.0,81.68168168168168,2168.675866831055,118.07114199795771,0.0,0.0,0.0,0.0,2190520.0899177925,81.68168168168168,231.83183183183183,0.010072608553834834,9.594187487764255,406.0,0.4593638152549342,1469.5254149505324,675.0468012257669,-0.8162021462769964,-0.6388821992840952,41.839834214053596,300.0,enhanced_biomarker_detection,40301,20506.047248330975,10253.023624165487,0.010652007244741895,0.04944941922771493,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47509619538863207,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,27.822,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,156.88674715490373,0.0,0.0,0.0,0.12611883874760918,1.0,At Threshold
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,1947.7561519412443,11.062370074273359,176.07042061184924,1.0,0.0,80.18018018018019,2057.2318042659476,109.47565232470335,0.0,0.0,0.0,0.0,2075736.3291691686,80.18018018018019,239.03903903903904,0.008994866239598925,204.72898228560004,594.0,0.4551657367469644,1381.3094127780362,628.7247165426317,-0.8208056824954735,-0.566745667794049,38.96876166016183,300.0,enhanced_biomarker_detection,40302,19477.561519412444,9738.780759706222,0.01124149585517708,0.04523935491857234,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4353289924930242,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,27.822,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,142.6627625475234,0.0,0.0,0.0,0.12611883874760918,1.0,At Threshold
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,1961.0075059423496,10.813355961248648,181.350499601597,1.0,0.0,80.48048048048048,2075.902482707017,114.89497676466759,0.0,0.0,0.0,0.0,2092626.572594651,80.48048048048048,230.33033033033033,0.008056298418134445,21.330698675920402,544.0,0.4554357050540095,1413.8591676314504,643.9219468573046,-0.8369864633003727,-0.597539102695889,39.9106957538041,300.0,enhanced_biomarker_detection,40303,19610.075059423496,9805.037529711748,0.010783372659174447,0.050048634275230146,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4679525083949685,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,27.822,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",False,True,0.0,0.0,1.0,0.0,147.33504464841354,0.0,0.0,0.0,0.12611883874760918,1.0,At Threshold
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.6804984603541122,2.4003816869194137,0.04297541456394527,0.05803225210827039,0.008642614269652679,0.19385154726156825,0.6921399308700329,0.19179805541201367,0.20658908361197278,0.02320945240914678,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.17366522698149156,0.06640445504799528,6.319501539645888,39.40038168691942,0.2337774979552656,0.2040064095415817,0.2256343673887755,4094.521980728885,13.087082580653805,312.8674366876602,0.0,1.0,74.77477477477477,4366.656845909071,272.1348651801866,0.0,1.0,1.0,1.0,4389116.628885149,74.77477477477477,222.22222222222223,0.005143473318064686,1454.925140664191,624.0,0.4395837849498101,3083.474011032837,1355.445176564187,-0.9485278483807066,-0.4351431436719513,84.01136242806551,300.0,enhanced_biomarker_detection,40400,40945.21980728885,20472.609903644425,0.011160645042165409,0.05240038168691942,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6550538572344211,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,41.733,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,311.396112922148,1.0,0.5,0.0,0.36867281877777186,1.5,High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,3448.228655564581,13.088743181597762,263.44994379694526,0.0,1.0,73.27327327327328,3680.4309121580677,232.2022565934867,0.0,1.0,1.0,1.0,3700764.247522531,73.27327327327328,216.21621621621622,0.005524715950323525,77.63901194497379,626.0,0.4360741740247275,2597.9874171578836,1132.9152170637592,-0.9546809250315096,-0.3830548861103247,70.21881264299651,300.0,enhanced_biomarker_detection,40401,34482.28655564581,17241.143277822906,0.012774111303302613,0.04919201994610261,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6748465635786333,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,41.733,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,271.46848613828,1.0,0.5,0.0,0.36867281877777186,1.5,High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,4003.344745480956,34.56656530489327,115.81552029163394,0.0,1.0,80.18018018018019,4223.648958415682,220.30421293472526,0.0,1.0,1.0,1.0,4281368.62979539,80.18018018018019,221.6216216216216,0.013665830647383973,938.1591293006704,508.0,0.4590954990966809,2891.4877764509447,1327.4690238616986,-0.8532011689239898,-0.6032365698775481,82.27738251897814,300.0,enhanced_biomarker_detection,40402,40033.44745480956,20016.72372740478,0.01124149585517708,0.04523935491857234,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.6353289924930243,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,41.733,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,324.0039088494051,1.0,0.5,0.0,0.36867281877777186,1.5,High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,4109.542676332557,26.380871627765984,155.77736529399752,0.0,1.0,81.08108108108108,4345.609912443167,236.0672361106095,0.0,1.0,1.0,1.0,4388719.238821025,81.08108108108108,226.72672672672672,0.009920201593433348,305.18292749165977,222.0,0.45886297869898074,2952.03723777238,1354.5806001545457,-0.819636236991534,-0.6286764845326784,83.95777542701744,300.0,enhanced_biomarker_detection,40403,41095.426763325566,20547.713381662783,0.010783372659174447,0.050048634275230146,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6676763889919834,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,41.733,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,315.2098509939075,1.0,0.5,0.0,0.36867281877777186,1.5,High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,0.016408985241420086,0.004852415385678172,0.1273043258885121,0.24078593384252187,0.0,0.0,0.0,0.03713576751677811,0.13648823791921363,7.5292157037903,37.720282975061004,0.13291754827625454,0.1566373037340689,0.09382927763235399,6893.312827365949,43.98065625346855,156.7351061711887,0.0,1.0,78.07807807807808,7321.02924427499,427.716416909041,0.0,1.0,1.0,1.0,7398156.16927051,78.07807807807808,226.12612612612614,0.010534983869355965,84.98328585257474,479.0,0.44882555187378653,5043.750107463248,2263.7639254956625,-0.8737496238423569,-0.5332220005113304,140.3095417540042,300.0,enhanced_biomarker_detection,40500,68933.12827365949,34466.564136829744,0.011381246078004736,0.050720282975061,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6684854446816387,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,83.466,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,559.6583856694467,1.0,0.5,0.0,0.864320593145376,3.0,Very High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,8856.207890158255,56.40892598258165,157.00011542309701,0.0,1.0,81.38138138138139,9368.083095827515,511.87520566925906,0.0,1.0,1.0,1.0,9460600.239505675,81.38138138138139,231.23123123123125,0.009875781708145476,116.45586945383323,491.0,0.45834680851229,6352.97506151608,2911.8658440040645,-0.8204649661984853,-0.6274414046446464,180.47931483486735,300.0,enhanced_biomarker_detection,40501,88562.07890158256,44281.03945079128,0.010652007244741895,0.04944941922771493,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6752317228468478,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,83.466,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,681.101983617004,1.0,0.5,0.0,0.864320593145376,3.0,Very High
pTac,RBS8,RFP,T4,toggle_switch,very_high_copy,none,LacI,none,none,1,LacZ,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.75,0.22,medium,moderate,0.9,0.2,60,fluorescent_protein,0.2,0.015,0.7,558,583,0.85,0.75,weak,0.15,10.0,2.0,4,3,2,3.447411578889518,0.22554447458683766,0.7921446485352182,0.8663618432936917,0.04615092843748656,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,8167.94066780006,27.253129393136522,299.7065236059492,0.0,1.0,78.97897897897899,8685.022870689862,517.0822028898024,0.0,1.0,1.0,1.0,8712808.131346516,78.97897897897899,221.02102102102103,0.0031992156002749505,21267.19954342283,491.0,0.44899079392220087,6000.263772902223,2694.063195137989,-0.8651955033433891,-0.5564541965967593,166.97976679850748,300.0,enhanced_biomarker_detection,40502,81679.4066780006,40839.7033390003,0.01124149585517708,0.04523935491857234,4,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.6358980530304703,p53,protein,ng/mL,27.822,48.7803,53000,1.8e-11,60,83.466,toggle_switch,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS8"", ""cds"": ""RFP"", ""terminator"": ""T4""}, {""id"": ""secondary_gene_1"", ""cds"": ""LacZ""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,598.841591069212,1.0,0.5,0.0,0.864320593145376,3.0,Very High
